sales_id,date_key,store_key,product_key,quantity,unit_price,total_sales,estimated_cost,estimated_profit
282400,335,12,1,3,900.00,2700.00,1755.00,945.00
282401,548,4,2,7,700.00,4900.00,3185.00,1715.00
282402,551,16,3,10,300.00,3000.00,1950.00,1050.00
282403,615,9,5,11,180.00,1980.00,1287.00,693.00
282404,379,8,1,6,900.00,5400.00,3510.00,1890.00
282405,103,9,1,8,900.00,7200.00,4680.00,2520.00
282406,306,1,6,11,25.00,275.00,178.75,96.25
282407,613,1,4,11,75.00,825.00,536.25,288.75
282408,508,11,2,12,700.00,8400.00,5460.00,2940.00
282409,572,18,2,10,700.00,7000.00,4550.00,2450.00
282410,23,11,5,5,180.00,900.00,585.00,315.00
282411,307,6,2,6,700.00,4200.00,2730.00,1470.00
282412,585,6,2,12,700.00,8400.00,5460.00,2940.00
282413,716,5,2,9,700.00,6300.00,4095.00,2205.00
282414,534,10,7,2,40.00,80.00,52.00,28.00
282415,344,14,5,10,180.00,1800.00,1170.00,630.00
282416,372,2,4,7,75.00,525.00,341.25,183.75
282417,467,20,7,11,40.00,440.00,286.00,154.00
282418,165,6,7,7,40.00,280.00,182.00,98.00
282419,650,3,4,2,75.00,150.00,97.50,52.50
282420,467,5,1,2,900.00,1800.00,1170.00,630.00
282653,107,5,5,12,180.00,2160.00,1404.00,756.00
282421,458,4,6,1,25.00,25.00,16.25,8.75
282422,731,13,6,11,25.00,275.00,178.75,96.25
282423,409,19,7,14,40.00,560.00,364.00,196.00
282424,487,15,6,4,25.00,100.00,65.00,35.00
282425,600,10,3,7,300.00,2100.00,1365.00,735.00
282426,562,4,7,1,40.00,40.00,26.00,14.00
282427,509,16,5,10,180.00,1800.00,1170.00,630.00
282428,476,12,7,6,40.00,240.00,156.00,84.00
282429,105,11,6,12,25.00,300.00,195.00,105.00
282430,314,10,4,13,75.00,975.00,633.75,341.25
282431,104,12,1,2,900.00,1800.00,1170.00,630.00
282432,683,11,7,14,40.00,560.00,364.00,196.00
282433,393,11,5,9,180.00,1620.00,1053.00,567.00
282434,108,15,3,7,300.00,2100.00,1365.00,735.00
282435,656,8,1,3,900.00,2700.00,1755.00,945.00
282436,208,11,2,14,700.00,9800.00,6370.00,3430.00
282437,183,13,2,1,700.00,700.00,455.00,245.00
282438,131,16,4,8,75.00,600.00,390.00,210.00
282439,645,8,2,9,700.00,6300.00,4095.00,2205.00
282440,386,17,3,10,300.00,3000.00,1950.00,1050.00
282441,94,2,3,9,300.00,2700.00,1755.00,945.00
282442,252,6,5,8,180.00,1440.00,936.00,504.00
282443,301,2,5,12,180.00,2160.00,1404.00,756.00
282444,343,2,4,10,75.00,750.00,487.50,262.50
282445,684,8,7,7,40.00,280.00,182.00,98.00
282446,483,2,2,12,700.00,8400.00,5460.00,2940.00
282447,545,8,3,1,300.00,300.00,195.00,105.00
282448,665,11,7,13,40.00,520.00,338.00,182.00
282449,33,15,5,1,180.00,180.00,117.00,63.00
282450,521,7,7,11,40.00,440.00,286.00,154.00
282451,583,7,6,1,25.00,25.00,16.25,8.75
282452,197,10,5,10,180.00,1800.00,1170.00,630.00
282453,425,16,5,7,180.00,1260.00,819.00,441.00
282454,652,3,3,11,300.00,3300.00,2145.00,1155.00
282455,151,12,2,8,700.00,5600.00,3640.00,1960.00
282456,663,3,5,1,180.00,180.00,117.00,63.00
282457,529,10,2,7,700.00,4900.00,3185.00,1715.00
282458,235,2,6,9,25.00,225.00,146.25,78.75
282459,232,8,4,13,75.00,975.00,633.75,341.25
282460,187,8,1,10,900.00,9000.00,5850.00,3150.00
282461,695,7,1,14,900.00,12600.00,8190.00,4410.00
282462,309,5,1,11,900.00,9900.00,6435.00,3465.00
282463,441,13,6,12,25.00,300.00,195.00,105.00
282464,158,17,4,3,75.00,225.00,146.25,78.75
282465,340,10,7,12,40.00,480.00,312.00,168.00
282466,422,20,7,2,40.00,80.00,52.00,28.00
282467,158,6,6,7,25.00,175.00,113.75,61.25
282468,294,17,2,6,700.00,4200.00,2730.00,1470.00
282469,287,11,5,8,180.00,1440.00,936.00,504.00
282470,705,15,3,3,300.00,900.00,585.00,315.00
282471,181,11,2,11,700.00,7700.00,5005.00,2695.00
282472,640,8,4,9,75.00,675.00,438.75,236.25
282473,306,11,7,12,40.00,480.00,312.00,168.00
282474,279,1,5,13,180.00,2340.00,1521.00,819.00
282475,24,4,2,9,700.00,6300.00,4095.00,2205.00
282476,470,1,5,12,180.00,2160.00,1404.00,756.00
282477,523,5,2,2,700.00,1400.00,910.00,490.00
282478,156,15,3,3,300.00,900.00,585.00,315.00
282479,67,11,2,3,700.00,2100.00,1365.00,735.00
282480,207,17,4,2,75.00,150.00,97.50,52.50
282481,370,19,7,8,40.00,320.00,208.00,112.00
282482,485,11,3,1,300.00,300.00,195.00,105.00
282483,666,4,6,13,25.00,325.00,211.25,113.75
282484,348,5,7,2,40.00,80.00,52.00,28.00
282485,664,12,7,9,40.00,360.00,234.00,126.00
282486,342,10,4,4,75.00,300.00,195.00,105.00
282487,610,13,5,3,180.00,540.00,351.00,189.00
282488,3,13,3,4,300.00,1200.00,780.00,420.00
282489,633,18,6,2,25.00,50.00,32.50,17.50
282490,170,17,2,14,700.00,9800.00,6370.00,3430.00
282491,653,5,7,4,40.00,160.00,104.00,56.00
282492,505,5,2,5,700.00,3500.00,2275.00,1225.00
282493,702,10,1,3,900.00,2700.00,1755.00,945.00
282494,342,20,4,3,75.00,225.00,146.25,78.75
282495,564,7,5,10,180.00,1800.00,1170.00,630.00
282496,107,18,2,3,700.00,2100.00,1365.00,735.00
282497,159,16,2,4,700.00,2800.00,1820.00,980.00
282498,585,9,7,5,40.00,200.00,130.00,70.00
282499,613,7,5,8,180.00,1440.00,936.00,504.00
282500,252,7,3,9,300.00,2700.00,1755.00,945.00
282501,294,14,3,14,300.00,4200.00,2730.00,1470.00
282502,452,4,2,1,700.00,700.00,455.00,245.00
282503,141,10,2,7,700.00,4900.00,3185.00,1715.00
282504,561,8,6,3,25.00,75.00,48.75,26.25
282505,634,7,3,6,300.00,1800.00,1170.00,630.00
282506,428,13,7,9,40.00,360.00,234.00,126.00
282507,682,3,4,1,75.00,75.00,48.75,26.25
282508,613,5,3,4,300.00,1200.00,780.00,420.00
282509,248,10,4,13,75.00,975.00,633.75,341.25
282510,553,16,3,6,300.00,1800.00,1170.00,630.00
282511,661,10,3,4,300.00,1200.00,780.00,420.00
282512,489,18,4,11,75.00,825.00,536.25,288.75
282513,649,7,5,8,180.00,1440.00,936.00,504.00
282514,628,12,7,14,40.00,560.00,364.00,196.00
282515,483,17,1,11,900.00,9900.00,6435.00,3465.00
282516,730,16,1,9,900.00,8100.00,5265.00,2835.00
282517,59,1,4,4,75.00,300.00,195.00,105.00
282518,507,10,4,7,75.00,525.00,341.25,183.75
282519,422,4,4,10,75.00,750.00,487.50,262.50
282520,122,2,3,5,300.00,1500.00,975.00,525.00
282521,58,4,5,4,180.00,720.00,468.00,252.00
282522,535,20,6,14,25.00,350.00,227.50,122.50
282523,615,17,1,13,900.00,11700.00,7605.00,4095.00
282524,488,16,2,9,700.00,6300.00,4095.00,2205.00
282525,303,5,3,4,300.00,1200.00,780.00,420.00
282526,484,6,3,8,300.00,2400.00,1560.00,840.00
282527,558,13,5,12,180.00,2160.00,1404.00,756.00
282528,8,1,5,1,180.00,180.00,117.00,63.00
282529,129,13,1,2,900.00,1800.00,1170.00,630.00
282530,329,9,1,7,900.00,6300.00,4095.00,2205.00
282531,416,2,3,11,300.00,3300.00,2145.00,1155.00
282532,168,5,5,10,180.00,1800.00,1170.00,630.00
282533,498,15,6,10,25.00,250.00,162.50,87.50
282534,459,15,5,13,180.00,2340.00,1521.00,819.00
282535,205,19,5,3,180.00,540.00,351.00,189.00
282536,27,8,3,10,300.00,3000.00,1950.00,1050.00
282537,576,2,4,5,75.00,375.00,243.75,131.25
282538,78,14,4,10,75.00,750.00,487.50,262.50
282539,40,16,3,2,300.00,600.00,390.00,210.00
282540,131,8,7,2,40.00,80.00,52.00,28.00
282541,492,10,1,6,900.00,5400.00,3510.00,1890.00
282542,445,4,4,6,75.00,450.00,292.50,157.50
282543,259,9,6,6,25.00,150.00,97.50,52.50
282544,606,8,2,14,700.00,9800.00,6370.00,3430.00
282661,602,12,1,6,900.00,5400.00,3510.00,1890.00
282545,173,1,6,7,25.00,175.00,113.75,61.25
282546,247,10,7,1,40.00,40.00,26.00,14.00
282547,296,16,6,3,25.00,75.00,48.75,26.25
282548,425,1,3,10,300.00,3000.00,1950.00,1050.00
282549,564,18,4,10,75.00,750.00,487.50,262.50
282550,582,12,4,14,75.00,1050.00,682.50,367.50
282551,649,13,5,12,180.00,2160.00,1404.00,756.00
282552,249,10,5,1,180.00,180.00,117.00,63.00
282553,431,5,3,5,300.00,1500.00,975.00,525.00
282554,473,6,6,6,25.00,150.00,97.50,52.50
282555,677,1,5,8,180.00,1440.00,936.00,504.00
282556,326,18,3,10,300.00,3000.00,1950.00,1050.00
282557,567,19,6,14,25.00,350.00,227.50,122.50
282558,470,13,3,3,300.00,900.00,585.00,315.00
282559,477,16,6,2,25.00,50.00,32.50,17.50
282560,248,19,4,11,75.00,825.00,536.25,288.75
282561,259,1,6,11,25.00,275.00,178.75,96.25
282562,332,17,3,10,300.00,3000.00,1950.00,1050.00
282563,655,13,4,8,75.00,600.00,390.00,210.00
282564,242,16,3,5,300.00,1500.00,975.00,525.00
282565,290,14,5,4,180.00,720.00,468.00,252.00
282566,579,13,7,12,40.00,480.00,312.00,168.00
282567,724,13,4,2,75.00,150.00,97.50,52.50
282568,175,16,3,1,300.00,300.00,195.00,105.00
282569,610,20,7,8,40.00,320.00,208.00,112.00
282570,309,13,2,4,700.00,2800.00,1820.00,980.00
282571,541,12,5,6,180.00,1080.00,702.00,378.00
282572,270,6,2,3,700.00,2100.00,1365.00,735.00
282573,264,1,7,4,40.00,160.00,104.00,56.00
282574,130,20,3,6,300.00,1800.00,1170.00,630.00
282575,301,4,4,13,75.00,975.00,633.75,341.25
282576,697,13,7,12,40.00,480.00,312.00,168.00
282577,600,4,6,8,25.00,200.00,130.00,70.00
282578,506,2,7,11,40.00,440.00,286.00,154.00
282579,443,5,3,11,300.00,3300.00,2145.00,1155.00
282580,524,2,5,10,180.00,1800.00,1170.00,630.00
282581,317,14,3,9,300.00,2700.00,1755.00,945.00
282582,39,4,5,8,180.00,1440.00,936.00,504.00
282583,715,9,4,2,75.00,150.00,97.50,52.50
282584,355,14,1,12,900.00,10800.00,7020.00,3780.00
282585,439,6,7,12,40.00,480.00,312.00,168.00
282586,392,4,6,11,25.00,275.00,178.75,96.25
282587,183,13,4,2,75.00,150.00,97.50,52.50
282588,692,14,3,6,300.00,1800.00,1170.00,630.00
282589,717,1,2,3,700.00,2100.00,1365.00,735.00
282590,639,8,6,5,25.00,125.00,81.25,43.75
282591,295,10,1,5,900.00,4500.00,2925.00,1575.00
282592,145,14,2,6,700.00,4200.00,2730.00,1470.00
282593,574,5,1,12,900.00,10800.00,7020.00,3780.00
282594,705,2,2,12,700.00,8400.00,5460.00,2940.00
282595,265,5,2,2,700.00,1400.00,910.00,490.00
282596,541,11,1,6,900.00,5400.00,3510.00,1890.00
282597,72,1,1,12,900.00,10800.00,7020.00,3780.00
282598,226,17,6,11,25.00,275.00,178.75,96.25
282599,206,9,6,11,25.00,275.00,178.75,96.25
282600,213,7,1,10,900.00,9000.00,5850.00,3150.00
282601,587,19,5,7,180.00,1260.00,819.00,441.00
282602,380,7,3,4,300.00,1200.00,780.00,420.00
282603,318,5,6,12,25.00,300.00,195.00,105.00
282604,501,2,2,6,700.00,4200.00,2730.00,1470.00
282605,621,7,2,5,700.00,3500.00,2275.00,1225.00
282606,324,14,6,14,25.00,350.00,227.50,122.50
282607,257,18,1,14,900.00,12600.00,8190.00,4410.00
282608,556,12,1,6,900.00,5400.00,3510.00,1890.00
282609,601,8,3,10,300.00,3000.00,1950.00,1050.00
282610,726,10,4,14,75.00,1050.00,682.50,367.50
282611,602,7,6,12,25.00,300.00,195.00,105.00
282612,357,13,6,5,25.00,125.00,81.25,43.75
282613,487,13,6,1,25.00,25.00,16.25,8.75
282614,521,2,1,14,900.00,12600.00,8190.00,4410.00
282615,259,10,6,9,25.00,225.00,146.25,78.75
282616,310,13,5,11,180.00,1980.00,1287.00,693.00
282617,685,18,3,4,300.00,1200.00,780.00,420.00
282618,374,14,6,13,25.00,325.00,211.25,113.75
282619,197,3,4,4,75.00,300.00,195.00,105.00
282620,363,6,7,5,40.00,200.00,130.00,70.00
282621,325,8,6,9,25.00,225.00,146.25,78.75
282622,541,20,3,10,300.00,3000.00,1950.00,1050.00
282623,382,12,4,2,75.00,150.00,97.50,52.50
282624,7,4,7,2,40.00,80.00,52.00,28.00
282625,25,17,1,9,900.00,8100.00,5265.00,2835.00
282626,297,7,2,1,700.00,700.00,455.00,245.00
282627,256,9,2,1,700.00,700.00,455.00,245.00
282628,107,8,7,2,40.00,80.00,52.00,28.00
282629,486,12,2,7,700.00,4900.00,3185.00,1715.00
282630,175,9,1,6,900.00,5400.00,3510.00,1890.00
282631,179,9,3,13,300.00,3900.00,2535.00,1365.00
282632,600,7,6,5,25.00,125.00,81.25,43.75
282633,369,1,1,11,900.00,9900.00,6435.00,3465.00
282634,358,1,7,12,40.00,480.00,312.00,168.00
282635,703,19,6,9,25.00,225.00,146.25,78.75
282636,246,12,3,2,300.00,600.00,390.00,210.00
282637,174,3,7,13,40.00,520.00,338.00,182.00
282638,409,17,3,6,300.00,1800.00,1170.00,630.00
282639,44,9,2,1,700.00,700.00,455.00,245.00
282640,203,11,3,6,300.00,1800.00,1170.00,630.00
282641,74,13,6,12,25.00,300.00,195.00,105.00
282642,397,15,2,2,700.00,1400.00,910.00,490.00
282643,603,12,2,4,700.00,2800.00,1820.00,980.00
282644,190,13,7,7,40.00,280.00,182.00,98.00
282645,471,4,2,10,700.00,7000.00,4550.00,2450.00
282646,382,5,3,10,300.00,3000.00,1950.00,1050.00
282647,319,18,7,9,40.00,360.00,234.00,126.00
282648,714,17,3,4,300.00,1200.00,780.00,420.00
282649,211,2,6,10,25.00,250.00,162.50,87.50
282650,52,4,2,9,700.00,6300.00,4095.00,2205.00
282651,14,8,4,2,75.00,150.00,97.50,52.50
282652,113,20,6,4,25.00,100.00,65.00,35.00
282654,514,20,3,6,300.00,1800.00,1170.00,630.00
282655,560,16,7,7,40.00,280.00,182.00,98.00
282656,607,17,5,9,180.00,1620.00,1053.00,567.00
282657,636,6,1,7,900.00,6300.00,4095.00,2205.00
282658,658,8,4,3,75.00,225.00,146.25,78.75
282659,115,19,2,2,700.00,1400.00,910.00,490.00
282660,583,3,6,9,25.00,225.00,146.25,78.75
282662,219,7,4,3,75.00,225.00,146.25,78.75
282663,268,1,7,6,40.00,240.00,156.00,84.00
282664,514,14,7,2,40.00,80.00,52.00,28.00
282665,513,5,4,6,75.00,450.00,292.50,157.50
282666,417,18,3,14,300.00,4200.00,2730.00,1470.00
282667,206,4,3,7,300.00,2100.00,1365.00,735.00
282668,377,13,7,2,40.00,80.00,52.00,28.00
282669,443,2,5,3,180.00,540.00,351.00,189.00
282670,343,2,4,13,75.00,975.00,633.75,341.25
282671,40,7,7,13,40.00,520.00,338.00,182.00
282672,551,15,6,4,25.00,100.00,65.00,35.00
282673,718,20,7,7,40.00,280.00,182.00,98.00
282674,28,6,1,2,900.00,1800.00,1170.00,630.00
282675,160,10,2,6,700.00,4200.00,2730.00,1470.00
282676,335,15,6,6,25.00,150.00,97.50,52.50
282677,345,2,3,8,300.00,2400.00,1560.00,840.00
282678,443,11,6,6,25.00,150.00,97.50,52.50
282679,637,19,4,5,75.00,375.00,243.75,131.25
282680,638,6,3,6,300.00,1800.00,1170.00,630.00
282681,487,2,3,5,300.00,1500.00,975.00,525.00
282682,555,5,6,6,25.00,150.00,97.50,52.50
282683,577,9,7,2,40.00,80.00,52.00,28.00
282684,384,20,7,8,40.00,320.00,208.00,112.00
282685,20,8,4,2,75.00,150.00,97.50,52.50
282686,7,4,3,1,300.00,300.00,195.00,105.00
282687,486,2,5,11,180.00,1980.00,1287.00,693.00
282688,515,7,1,13,900.00,11700.00,7605.00,4095.00
282689,369,19,3,8,300.00,2400.00,1560.00,840.00
282690,353,10,6,14,25.00,350.00,227.50,122.50
282691,627,12,4,7,75.00,525.00,341.25,183.75
282692,148,4,7,8,40.00,320.00,208.00,112.00
282693,332,5,7,5,40.00,200.00,130.00,70.00
282694,155,16,7,2,40.00,80.00,52.00,28.00
282695,508,19,4,2,75.00,150.00,97.50,52.50
282696,286,14,2,14,700.00,9800.00,6370.00,3430.00
282697,599,12,1,5,900.00,4500.00,2925.00,1575.00
282698,540,7,4,7,75.00,525.00,341.25,183.75
282699,109,15,7,11,40.00,440.00,286.00,154.00
282700,673,1,5,8,180.00,1440.00,936.00,504.00
282701,263,14,6,14,25.00,350.00,227.50,122.50
282702,424,15,6,3,25.00,75.00,48.75,26.25
282703,301,17,2,2,700.00,1400.00,910.00,490.00
282704,350,18,5,5,180.00,900.00,585.00,315.00
282705,216,7,5,12,180.00,2160.00,1404.00,756.00
282706,395,20,1,5,900.00,4500.00,2925.00,1575.00
282707,282,9,6,9,25.00,225.00,146.25,78.75
282708,418,13,3,14,300.00,4200.00,2730.00,1470.00
282709,677,2,2,13,700.00,9100.00,5915.00,3185.00
282710,498,15,5,6,180.00,1080.00,702.00,378.00
282711,292,5,2,9,700.00,6300.00,4095.00,2205.00
282712,136,17,4,3,75.00,225.00,146.25,78.75
282713,34,7,6,14,25.00,350.00,227.50,122.50
282714,520,5,4,11,75.00,825.00,536.25,288.75
282715,20,19,3,8,300.00,2400.00,1560.00,840.00
282716,196,13,4,7,75.00,525.00,341.25,183.75
282717,448,6,4,13,75.00,975.00,633.75,341.25
282718,674,16,7,7,40.00,280.00,182.00,98.00
282719,202,19,4,8,75.00,600.00,390.00,210.00
282720,492,2,1,7,900.00,6300.00,4095.00,2205.00
282721,177,17,5,4,180.00,720.00,468.00,252.00
282722,321,11,2,3,700.00,2100.00,1365.00,735.00
282723,582,18,4,9,75.00,675.00,438.75,236.25
282724,182,3,2,8,700.00,5600.00,3640.00,1960.00
282725,537,11,6,1,25.00,25.00,16.25,8.75
282726,398,1,2,4,700.00,2800.00,1820.00,980.00
282727,654,17,1,4,900.00,3600.00,2340.00,1260.00
282728,177,15,3,14,300.00,4200.00,2730.00,1470.00
282729,446,20,6,6,25.00,150.00,97.50,52.50
282730,647,11,2,10,700.00,7000.00,4550.00,2450.00
282731,512,8,5,7,180.00,1260.00,819.00,441.00
282732,203,16,3,3,300.00,900.00,585.00,315.00
282733,192,7,5,8,180.00,1440.00,936.00,504.00
282734,543,17,6,4,25.00,100.00,65.00,35.00
282735,55,11,6,12,25.00,300.00,195.00,105.00
282736,624,4,3,4,300.00,1200.00,780.00,420.00
282737,702,16,3,1,300.00,300.00,195.00,105.00
282738,615,2,6,4,25.00,100.00,65.00,35.00
282739,60,16,7,14,40.00,560.00,364.00,196.00
282740,320,19,1,12,900.00,10800.00,7020.00,3780.00
282741,306,10,3,9,300.00,2700.00,1755.00,945.00
282742,675,8,7,14,40.00,560.00,364.00,196.00
282743,630,12,6,7,25.00,175.00,113.75,61.25
282744,336,3,3,12,300.00,3600.00,2340.00,1260.00
282745,2,5,2,6,700.00,4200.00,2730.00,1470.00
282746,582,1,5,13,180.00,2340.00,1521.00,819.00
282747,44,12,4,4,75.00,300.00,195.00,105.00
282748,453,18,5,8,180.00,1440.00,936.00,504.00
282749,543,6,3,10,300.00,3000.00,1950.00,1050.00
282750,588,13,7,7,40.00,280.00,182.00,98.00
282751,621,2,3,14,300.00,4200.00,2730.00,1470.00
282752,569,17,4,6,75.00,450.00,292.50,157.50
282753,191,3,4,9,75.00,675.00,438.75,236.25
282754,285,5,3,8,300.00,2400.00,1560.00,840.00
282755,323,10,7,9,40.00,360.00,234.00,126.00
282756,543,2,3,13,300.00,3900.00,2535.00,1365.00
282757,429,2,7,3,40.00,120.00,78.00,42.00
282758,596,9,3,1,300.00,300.00,195.00,105.00
282759,65,20,4,2,75.00,150.00,97.50,52.50
282760,554,10,1,12,900.00,10800.00,7020.00,3780.00
282761,449,12,4,14,75.00,1050.00,682.50,367.50
282762,662,17,1,11,900.00,9900.00,6435.00,3465.00
282763,317,5,1,5,900.00,4500.00,2925.00,1575.00
282764,137,1,6,1,25.00,25.00,16.25,8.75
282765,302,7,4,4,75.00,300.00,195.00,105.00
282766,41,7,7,13,40.00,520.00,338.00,182.00
282767,414,15,1,6,900.00,5400.00,3510.00,1890.00
282768,440,8,2,1,700.00,700.00,455.00,245.00
282769,368,16,2,12,700.00,8400.00,5460.00,2940.00
282770,417,3,3,5,300.00,1500.00,975.00,525.00
282771,339,18,4,9,75.00,675.00,438.75,236.25
282772,118,11,5,13,180.00,2340.00,1521.00,819.00
282773,363,8,2,8,700.00,5600.00,3640.00,1960.00
282774,439,3,5,4,180.00,720.00,468.00,252.00
282775,442,4,5,10,180.00,1800.00,1170.00,630.00
282776,419,6,5,12,180.00,2160.00,1404.00,756.00
282777,241,7,6,11,25.00,275.00,178.75,96.25
282778,483,3,5,12,180.00,2160.00,1404.00,756.00
282779,493,6,7,2,40.00,80.00,52.00,28.00
282780,588,5,7,1,40.00,40.00,26.00,14.00
282781,252,10,1,11,900.00,9900.00,6435.00,3465.00
282782,156,13,5,4,180.00,720.00,468.00,252.00
282783,696,3,1,8,900.00,7200.00,4680.00,2520.00
282784,707,4,7,10,40.00,400.00,260.00,140.00
282785,361,9,2,3,700.00,2100.00,1365.00,735.00
282786,430,3,4,7,75.00,525.00,341.25,183.75
282787,411,14,1,6,900.00,5400.00,3510.00,1890.00
282788,33,10,6,12,25.00,300.00,195.00,105.00
282789,138,8,5,12,180.00,2160.00,1404.00,756.00
282790,60,4,5,9,180.00,1620.00,1053.00,567.00
282791,660,12,1,9,900.00,8100.00,5265.00,2835.00
282792,596,17,1,2,900.00,1800.00,1170.00,630.00
282793,205,4,2,3,700.00,2100.00,1365.00,735.00
282794,444,16,6,12,25.00,300.00,195.00,105.00
282795,204,20,4,6,75.00,450.00,292.50,157.50
282796,365,9,6,13,25.00,325.00,211.25,113.75
282797,259,6,4,3,75.00,225.00,146.25,78.75
282798,391,1,6,6,25.00,150.00,97.50,52.50
282799,558,7,6,1,25.00,25.00,16.25,8.75
282800,245,17,7,8,40.00,320.00,208.00,112.00
282801,591,19,6,2,25.00,50.00,32.50,17.50
282802,672,6,1,12,900.00,10800.00,7020.00,3780.00
282803,672,8,1,10,900.00,9000.00,5850.00,3150.00
282804,379,5,5,1,180.00,180.00,117.00,63.00
282805,446,18,1,5,900.00,4500.00,2925.00,1575.00
282806,672,9,1,1,900.00,900.00,585.00,315.00
282807,623,6,5,11,180.00,1980.00,1287.00,693.00
282808,82,15,7,13,40.00,520.00,338.00,182.00
282809,218,18,4,2,75.00,150.00,97.50,52.50
282810,107,9,7,8,40.00,320.00,208.00,112.00
282811,590,7,2,14,700.00,9800.00,6370.00,3430.00
282812,152,20,3,11,300.00,3300.00,2145.00,1155.00
282813,193,6,1,10,900.00,9000.00,5850.00,3150.00
282814,64,12,4,14,75.00,1050.00,682.50,367.50
282815,535,11,7,3,40.00,120.00,78.00,42.00
282816,213,15,2,2,700.00,1400.00,910.00,490.00
282817,549,12,1,2,900.00,1800.00,1170.00,630.00
282818,692,13,4,10,75.00,750.00,487.50,262.50
282819,112,5,7,1,40.00,40.00,26.00,14.00
282820,262,1,6,1,25.00,25.00,16.25,8.75
282821,382,19,2,2,700.00,1400.00,910.00,490.00
282822,337,12,1,2,900.00,1800.00,1170.00,630.00
282823,65,18,1,14,900.00,12600.00,8190.00,4410.00
282824,280,14,6,9,25.00,225.00,146.25,78.75
282825,584,3,1,14,900.00,12600.00,8190.00,4410.00
282826,515,15,2,13,700.00,9100.00,5915.00,3185.00
282827,347,4,7,11,40.00,440.00,286.00,154.00
282828,633,8,4,8,75.00,600.00,390.00,210.00
282829,674,18,6,6,25.00,150.00,97.50,52.50
282830,705,19,2,5,700.00,3500.00,2275.00,1225.00
282831,529,16,3,3,300.00,900.00,585.00,315.00
282832,309,2,2,12,700.00,8400.00,5460.00,2940.00
282833,731,19,3,9,300.00,2700.00,1755.00,945.00
282834,660,10,5,3,180.00,540.00,351.00,189.00
282835,657,19,7,13,40.00,520.00,338.00,182.00
282836,452,14,4,14,75.00,1050.00,682.50,367.50
282837,119,12,7,10,40.00,400.00,260.00,140.00
282838,163,10,2,11,700.00,7700.00,5005.00,2695.00
282839,671,10,1,6,900.00,5400.00,3510.00,1890.00
282840,569,12,5,7,180.00,1260.00,819.00,441.00
282841,585,7,6,14,25.00,350.00,227.50,122.50
282842,454,11,2,2,700.00,1400.00,910.00,490.00
282843,242,13,6,11,25.00,275.00,178.75,96.25
282844,587,8,1,1,900.00,900.00,585.00,315.00
282845,272,2,3,4,300.00,1200.00,780.00,420.00
282846,723,11,3,13,300.00,3900.00,2535.00,1365.00
282847,177,16,1,11,900.00,9900.00,6435.00,3465.00
282848,259,2,2,8,700.00,5600.00,3640.00,1960.00
282849,624,7,3,11,300.00,3300.00,2145.00,1155.00
282850,158,4,5,7,180.00,1260.00,819.00,441.00
282851,647,7,3,6,300.00,1800.00,1170.00,630.00
282852,296,18,5,2,180.00,360.00,234.00,126.00
282853,178,19,4,1,75.00,75.00,48.75,26.25
282854,647,20,1,3,900.00,2700.00,1755.00,945.00
282855,414,20,7,13,40.00,520.00,338.00,182.00
282856,410,14,5,6,180.00,1080.00,702.00,378.00
282857,373,13,7,13,40.00,520.00,338.00,182.00
282858,353,8,3,14,300.00,4200.00,2730.00,1470.00
282859,139,2,4,7,75.00,525.00,341.25,183.75
282860,250,4,3,11,300.00,3300.00,2145.00,1155.00
282861,28,12,3,7,300.00,2100.00,1365.00,735.00
282862,443,6,4,11,75.00,825.00,536.25,288.75
282863,407,17,2,6,700.00,4200.00,2730.00,1470.00
282864,464,11,1,1,900.00,900.00,585.00,315.00
282865,509,11,7,4,40.00,160.00,104.00,56.00
282866,115,9,3,7,300.00,2100.00,1365.00,735.00
282867,306,13,5,1,180.00,180.00,117.00,63.00
282868,322,7,3,10,300.00,3000.00,1950.00,1050.00
282869,246,3,5,2,180.00,360.00,234.00,126.00
282870,446,18,7,14,40.00,560.00,364.00,196.00
282871,709,20,7,3,40.00,120.00,78.00,42.00
282872,348,6,4,8,75.00,600.00,390.00,210.00
282873,168,3,1,10,900.00,9000.00,5850.00,3150.00
282874,544,19,2,2,700.00,1400.00,910.00,490.00
282875,67,6,7,5,40.00,200.00,130.00,70.00
282876,422,12,5,5,180.00,900.00,585.00,315.00
282877,39,2,7,14,40.00,560.00,364.00,196.00
282878,112,5,6,12,25.00,300.00,195.00,105.00
282879,410,1,2,8,700.00,5600.00,3640.00,1960.00
282880,279,20,4,1,75.00,75.00,48.75,26.25
282881,458,3,5,12,180.00,2160.00,1404.00,756.00
282882,724,2,7,7,40.00,280.00,182.00,98.00
282883,557,20,1,12,900.00,10800.00,7020.00,3780.00
282884,542,8,4,14,75.00,1050.00,682.50,367.50
282885,205,4,7,7,40.00,280.00,182.00,98.00
282886,328,17,6,12,25.00,300.00,195.00,105.00
282887,110,15,2,3,700.00,2100.00,1365.00,735.00
282888,352,13,5,4,180.00,720.00,468.00,252.00
282889,56,2,4,1,75.00,75.00,48.75,26.25
282890,429,8,3,5,300.00,1500.00,975.00,525.00
282891,34,18,7,10,40.00,400.00,260.00,140.00
282892,290,11,2,1,700.00,700.00,455.00,245.00
282893,157,13,2,3,700.00,2100.00,1365.00,735.00
283244,137,6,7,11,40.00,440.00,286.00,154.00
282894,301,20,6,6,25.00,150.00,97.50,52.50
